"total sulfur dioxide","total sulfur dioxide1","fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","density","max_density","pH","max_pH","sulphates","alcohol","quality"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"88","88","7.2","0.63","0.03","2.2","0.08","17","0.99745","1.00369","3.53","3.53","0.58","9.8","6"
"33","33","7.4","0.635","0.1","2.4","0.08","16","0.99736","1.00369","3.58","3.58","0.69","10.8","7"
"33","33","7.4","0.635","0.1","2.4","0.08","16","0.99736","1.00369","3.58","3.58","0.69","10.8","7"
"18","18","6.8","0.59","0.06","6","0.06","11","0.9962","1.00369","3.41","3.41","0.59","10.8","7"
"18","18","6.8","0.59","0.06","6","0.06","11","0.9962","1.00369","3.41","3.41","0.59","10.8","7"
"18","18","6.8","0.59","0.06","6","0.06","11","0.9962","1.00369","3.41","3.41","0.59","10.8","7"
"18","18","6.8","0.59","0.06","6","0.06","11","0.9962","1.00369","3.41","3.41","0.59","10.8","7"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"115","115","9.2","0.58","0.2","3","0.081","15","0.998","1.00369","3.23","3.23","0.59","9.5","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"78","78","7.2","0.54","0.27","2.6","0.084","12","0.9964","1.00369","3.39","3.39","0.71","11","5"
"9","9","6.1","0.56","0","2.2","0.079","6","0.9948","1.00369","3.59","3.59","0.54","11.5","6"
"61","61","7.4","0.52","0.13","2.4","0.078","34","0.99528","1.00369","3.43","3.43","0.59","10.8","6"
"61","61","7.4","0.52","0.13","2.4","0.078","34","0.99528","1.00369","3.43","3.43","0.59","10.8","6"
"61","61","7.4","0.52","0.13","2.4","0.078","34","0.99528","1.00369","3.43","3.43","0.59","10.8","6"
"61","61","7.4","0.52","0.13","2.4","0.078","34","0.99528","1.00369","3.43","3.43","0.59","10.8","6"
"61","61","7.4","0.52","0.13","2.4","0.078","34","0.99528","1.00369","3.43","3.43","0.59","10.8","6"
"61","61","7.4","0.52","0.13","2.4","0.078","34","0.99528","1.00369","3.43","3.43","0.59","10.8","6"
"61","61","7.4","0.52","0.13","2.4","0.078","34","0.99528","1.00369","3.43","3.43","0.59","10.8","6"
"61","61","7.4","0.52","0.13","2.4","0.078","34","0.99528","1.00369","3.43","3.43","0.59","10.8","6"
"61","61","7.4","0.52","0.13","2.4","0.078","34","0.99528","1.00369","3.43","3.43","0.59","10.8","6"
"9","9","9.1","0.28","0.46","9","0.114","3","0.99901","1.00369","3.18","3.18","0.6","10.9","6"
"10","10","9.4","0.395","0.46","4.6","0.094","3","0.99639","1.00369","3.27","3.27","0.64","12.2","7"
"62","62","5.3","0.715","0.19","1.5","0.161","7","0.99395","1.00369","3.62","3.62","0.61","11","5"
"62","62","5.3","0.715","0.19","1.5","0.161","7","0.99395","1.00369","3.62","3.62","0.61","11","5"
"45","45","6.8","0.41","0.31","8.8","0.084","26","0.99824","1.00369","3.38","3.38","0.64","10.1","6"
"45","45","6.8","0.41","0.31","8.8","0.084","26","0.99824","1.00369","3.38","3.38","0.64","10.1","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"46","46","8.4","0.62","0.12","1.8","0.072","38","0.99504","1.00369","3.38","3.38","0.89","11.8","6"
"46","46","8.4","0.62","0.12","1.8","0.072","38","0.99504","1.00369","3.38","3.38","0.89","11.8","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"79","79","8.4","0.36","0.32","2.2","0.081","32","0.9964","1.00369","3.3","3.3","0.72","11","6"
"46","46","8.4","0.62","0.12","1.8","0.072","38","0.99504","1.00369","3.38","3.38","0.89","11.8","6"
"46","46","8.4","0.62","0.12","1.8","0.072","38","0.99504","1.00369","3.38","3.38","0.89","11.8","6"
"45","45","6.8","0.41","0.31","8.8","0.084","26","0.99824","1.00369","3.38","3.38","0.64","10.1","6"
"45","45","6.8","0.41","0.31","8.8","0.084","26","0.99824","1.00369","3.38","3.38","0.64","10.1","6"
"28","28","8.6","0.47","0.27","2.3","0.055","14","0.99516","1.00369","3.18","3.18","0.8","11.2","5"
"28","28","8.6","0.47","0.27","2.3","0.055","14","0.99516","1.00369","3.18","3.18","0.8","11.2","5"
"28","28","8.6","0.47","0.27","2.3","0.055","14","0.99516","1.00369","3.18","3.18","0.8","11.2","5"
"28","28","8.6","0.47","0.27","2.3","0.055","14","0.99516","1.00369","3.18","3.18","0.8","11.2","5"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"77","77","8.6","0.22","0.36","1.9","0.064","53","0.99604","1.00369","3.47","3.47","0.87","11","7"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"73","73","9.4","0.24","0.33","2.3","0.061","52","0.99786","1.00369","3.47","3.47","0.9","10.2","6"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"75","75","8.4","0.67","0.19","2.2","0.093","11","0.99736","1.00369","3.2","3.2","0.59","9.2","4"
"28","28","8.6","0.47","0.27","2.3","0.055","14","0.99516","1.00369","3.18","3.18","0.8","11.2","5"
"28","28","8.6","0.47","0.27","2.3","0.055","14","0.99516","1.00369","3.18","3.18","0.8","11.2","5"
"28","28","8.6","0.47","0.27","2.3","0.055","14","0.99516","1.00369","3.18","3.18","0.8","11.2","5"
"28","28","8.6","0.47","0.27","2.3","0.055","14","0.99516","1.00369","3.18","3.18","0.8","11.2","5"
"19","19","8.7","0.33","0.38","3.3","0.063","10","0.99468","1.00369","3.3","3.3","0.73","12","7"
"25","25","6.6","0.61","0.01","1.9","0.08","8","0.99746","1.00369","3.69","3.69","0.73","10.5","5"
"66","66","7.6","0.4","0.29","1.9","0.078","29","0.9971","1.00369","3.45","3.45","0.59","9.5","6"
"66","66","7.6","0.4","0.29","1.9","0.078","29","0.9971","1.00369","3.45","3.45","0.59","9.5","6"
"66","66","7.6","0.4","0.29","1.9","0.078","29","0.9971","1.00369","3.45","3.45","0.59","9.5","6"
"66","66","7.6","0.4","0.29","1.9","0.078","29","0.9971","1.00369","3.45","3.45","0.59","9.5","6"
"66","66","7.6","0.4","0.29","1.9","0.078","29","0.9971","1.00369","3.45","3.45","0.59","9.5","6"
"66","66","7.6","0.4","0.29","1.9","0.078","29","0.9971","1.00369","3.45","3.45","0.59","9.5","6"
"66","66","7.6","0.4","0.29","1.9","0.078","29","0.9971","1.00369","3.45","3.45","0.59","9.5","6"
"25","25","6.6","0.61","0.01","1.9","0.08","8","0.99746","1.00369","3.69","3.69","0.73","10.5","5"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
"72","72","8.8","0.3","0.38","2.3","0.06","19","0.99543","1.00369","3.39","3.39","0.72","11.8","6"
